GarageArea,LotArea,1stFlrSF,BsmtUnfSF,GrLivArea,LotFrontage,BsmtFinSF1,TotalBsmtSF,OpenPorchSF,2ndFlrSF
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
880,11443,2028,408,2028,88.0,1460,1868,66,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
866,13891,1710,310,1710,107.0,1400,1710,102,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
874,11846,1792,225,1792,72.0,1567,1792,49,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
513,215245,2036,80,2036,150.0,1236,2136,0,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
676,14157,1922,673,1922,86.0,1249,1922,51,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
758,14892,1746,426,1746,42.0,1320,1746,39,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
746,13214,2018,2002,2018,89.0,0,2002,76,0.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
694,13693,2069,2153,2643,105.0,0,2153,84,574.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
1014,14100,1968,536,3447,69.0,192,728,12,1479.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
792,9965,1282,280,2696,77.0,984,1264,184,1414.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
482,5587,1652,120,1652,64.0,1480,1600,53,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
834,11394,1856,411,1856,88.0,1445,1856,0,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
774,12444,1932,596,1932,96.0,1336,1932,66,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
895,14226,1973,1935,1973,110.0,0,1935,45,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
606,10159,1940,284,1940,83.0,1646,1930,95,0.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
711,46589,1686,88,2448,52.0,1361,1629,76,762.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
900,12220,2020,570,2020,94.0,1436,2006,54,0.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
666,14720,2053,1217,3238,56.0,816,2033,86,1185.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1134,20896,2097,356,2097,49.0,1721,2077,267,0.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
1052,9965,1466,316,2828,77.0,1150,1466,144,1362.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
846,12474,1742,402,2332,96.0,1280,1682,134,590.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
546,12692,3228,1969,3228,69.0,1231,3200,75,0.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
706,20431,1848,438,2728,56.0,1410,1848,0,880.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
908,14977,1976,626,1976,110.0,1350,1976,63,0.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
858,14948,1476,122,2713,67.0,1330,1452,66,1237.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
842,13478,1728,384,2296,97.0,1338,1722,274,568.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
850,13891,2076,690,2076,107.0,1386,2076,229,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
804,11400,2633,1351,2633,69.0,1282,2633,140,0.0
840,22950,1518,1107,3608,90.0,0,1107,260,1518.0
840,22950,1518,1107,3608,90.0,0,1107,260,1518.0
840,22950,1518,1107,3608,90.0,0,1107,260,1518.0
840,22950,1518,1107,3608,90.0,0,1107,260,1518.0
840,22950,1518,1107,3608,90.0,0,1107,260,1518.0
